image_path,mineral,label_id,split,site
images/Central_Equatoria/hematite/05725350017695786541714.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/gold/04387080017637661467688.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/03654210017688444689163.jpg,chalcopyrite,1,train,Central_Equatoria
images/Central_Equatoria/gold/07223070017663765915203.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/hematite/01273930017694612824838.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/01086310017686622511846.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/08594030017680042706205.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/hematite/05680320017689714528457.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/hematite/02783660017672704624065.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/hematite/09257840017680531932964.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/gold/04983600017579455597446.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/gold/09798220017598449818963.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/hematite/07719930017681792526095.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/09563440017695504489055.jpg,chalcopyrite,1,train,Central_Equatoria
images/Central_Equatoria/chalcopyrite/05811490017686622518025.jpg,chalcopyrite,1,train,Central_Equatoria
images/Central_Equatoria/chalcopyrite/02031120017685021302432.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/hematite/04394620017674676561965.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/gold/00081230017663975235325.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/gold/06499400017597947085442.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/gold/08843040017578851954245.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/hematite/09693440017683962148719.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/03279170017696370965724.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/gold/07046430017636977556483.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/gold/03507260017682094419884.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/06837210017671104177098.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/07132200017667778196967.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/05203150017664311683132.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/gold/05320060017548893972448.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/gold/03757750017677604976686.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/hematite/02329790017682943058031.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/08859460017667738087659.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/gold/01800480017649994904879.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/gold/02838510017579390864894.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/gold/08681170017645840795845.jpg,gold,0,train,Central_Equatoria
images/Central_Equatoria/hematite/08742130017702029707479.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/05624670017667738089327.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/gold/04919250017688590772425.jpg,gold,0,train,Central_Equatoria
images/Central_Equatoria/hematite/07521410017700956568904.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/gold/01268710017619990786723.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/00741150017686622484505.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/03113130017676494568028.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/hematite/00623730017700711669624.jpg,hematite,2,train,Central_Equatoria
images/Central_Equatoria/hematite/05121540017689993407970.jpg,hematite,2,train,Central_Equatoria
images/Central_Equatoria/gold/03512320017678893456615.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/hematite/04660280017680531934985.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/03841790017688444703420.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/gold/05017330017633747632282.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/hematite/08429580017695786297442.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/hematite/06744580017689449149366.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/gold/05550660017640931867946.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/hematite/02153720017697345153042.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/gold/08069800017644536315284.jpg,gold,0,train,Central_Equatoria
images/Central_Equatoria/hematite/01793730017697962376060.jpg,hematite,2,train,Central_Equatoria
images/Central_Equatoria/hematite/02590860017695786561754.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/hematite/09339410017678498374793.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/gold/01381690017575863324398.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/05950530017686381031516.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/07856420017683351034611.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/hematite/09901260017695641745556.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/gold/02766910017578851953208.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/gold/02156660017558168957788.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/hematite/01233850017695641844707.jpg,hematite,2,train,Central_Equatoria
images/Central_Equatoria/gold/09309940017662816255485.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/09677500017683471067089.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/gold/02032560017633747644764.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/00231580017682196936232.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/gold/02352870017640927692743.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/05548880017668486377402.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/gold/09929480017587455356301.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/08241840017665606502261.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/hematite/07750400017689714584476.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/hematite/02330560017672623656788.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/hematite/04949300017696514486404.jpg,hematite,2,train,Central_Equatoria
images/Central_Equatoria/gold/01469190017640943987789.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/hematite/07074170017689218911985.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/gold/02328980017578393911256.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/hematite/09468660017687243092991.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/gold/08513800017678227699029.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/05582820017672354983847.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/04137370017679823237921.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/hematite/06431320017685571497965.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/gold/00780860017551360136213.webp,gold,0,train,Kapoeta_East
images/Kapoeta_East/hematite/01429650017674838148837.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/gold/09578440017635871166621.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/hematite/02786880017680441333086.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/gold/06270300017676576333168.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/01108080017669447345626.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/gold/01459350017647364032767.jpg,gold,0,train,Central_Equatoria
images/Central_Equatoria/gold/08256030017682848289561.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/hematite/02302050017680531972614.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/gold/05852880017640927598020.jpg,gold,0,train,Central_Equatoria
images/Central_Equatoria/chalcopyrite/07156060017702217272087.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/gold/00440250017637661418244.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/08957940017695637537377.jpg,chalcopyrite,1,train,Central_Equatoria
images/Central_Equatoria/gold/07261730017650376655288.jpg,gold,0,train,Central_Equatoria
images/Central_Equatoria/gold/01421120017637661217720.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/05879760017671895199542.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/gold/07159430017634395223492.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/hematite/06409350017698739774622.jpg,hematite,2,train,Central_Equatoria
images/Central_Equatoria/chalcopyrite/00310390017686622498223.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/08304360017679823215036.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/gold/06703290017557804231366.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/gold/06331770017652140506932.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/gold/00604650017633654644931.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/05134050017688444699161.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/hematite/09436530017689449148446.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/hematite/04396790017695641763717.jpg,hematite,2,train,Central_Equatoria
images/Central_Equatoria/hematite/04108240017692676448652.jpg,hematite,2,train,Central_Equatoria
images/Central_Equatoria/gold/01997320017663125882328.jpg,gold,0,train,Central_Equatoria
images/Central_Equatoria/gold/03702900017684991849920.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/hematite/00522400017680531932042.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/gold/01120100017676540869881.jpg,gold,0,train,Central_Equatoria
images/Central_Equatoria/chalcopyrite/06370130017702552158972.jpg,chalcopyrite,1,train,Central_Equatoria
images/Central_Equatoria/gold/04225180017660131536461.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/gold/00789100017589731412960.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/01392610017679823215734.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/hematite/06036680017680441865667.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/hematite/05599550017695641774220.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/gold/02174070017592237904963.webp,gold,0,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/06187110017683747478368.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/hematite/03493830017680616838244.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/07170180017680042723033.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/gold/08885470017617656495638.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/09305950017666093578565 (1).jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/hematite/06407620017679941198488.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/gold/07938950017634395718168.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/gold/01086100017645840805314.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/gold/01175570017557804198128.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/00080690017672354958868.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/gold/00697610017558168952648.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/gold/06426380017633747633713.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/05768100017688444688003.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/gold/00682700017555250307507.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/00332930017680042726240.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/08984310017676575488858.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/hematite/08434910017700958966843.jpg,hematite,2,train,Central_Equatoria
images/Central_Equatoria/hematite/06070410017695173401666.jpg,hematite,2,train,Central_Equatoria
images/Central_Equatoria/gold/04930840017650376652856.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/gold/09498070017633747638391.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/gold/06675470017579381801975.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/03541620017686622515094.jpg,chalcopyrite,1,train,Central_Equatoria
images/Central_Equatoria/gold/07946850017693853943811.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/01096320017673813719452.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/gold/02238780017650352363259.jpg,gold,0,train,Central_Equatoria
images/Central_Equatoria/gold/04110150017663066574642.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/gold/08759810017613192161743.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/03569560017686381034784.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/00379560017671895183090.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/hematite/03250560017689218922147.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/gold/08549270017583944816553.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/gold/07657810017555250292973.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/gold/08903350017592318066318.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/gold/02778570017591273816862.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/06926930017698741901835.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/hematite/01196230017673288536875.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/hematite/04077180017680441316825.webp,hematite,2,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/03101090017667737989981.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/gold/00590940017555323139936.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/07111940017679274809641.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/01852070017685021341087.jpg,chalcopyrite,1,train,Central_Equatoria
images/Central_Equatoria/gold/02312180017685880982961.webp,gold,0,train,Central_Equatoria
images/Kapoeta_East/gold/04652500017621557062540.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/gold/02972380017645131169227.jpg,gold,0,train,Central_Equatoria
images/Central_Equatoria/chalcopyrite/08922710017697072639718.jpg,chalcopyrite,1,train,Central_Equatoria
images/Central_Equatoria/hematite/03574000017694856784870.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/gold/06372060017620335015671.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/gold/02792250017653653209756.jpg,gold,0,train,Central_Equatoria
images/Central_Equatoria/chalcopyrite/06442730017692772204617.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/gold/06816830017558660078809.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/01417020017675802372208.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/03282190017663975169339.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/gold/04532780017644536313561.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/hematite/08791430017680531941831.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/05375790017691141424556.jpg,chalcopyrite,1,train,Central_Equatoria
images/Central_Equatoria/chalcopyrite/06080400017686622509993.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/03325220017683471072836.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/hematite/01374720017671692723006.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/gold/06851650017683436602235.jpg,gold,0,train,Central_Equatoria
images/Central_Equatoria/gold/02639720017646455335322.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/hematite/05583740017682703109533.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/04247690017678893561540.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/hematite/06836230017696514498442.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/gold/01875810017628053971511.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/hematite/09821660017675802308289.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/gold/02066640017629438378804.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/gold/05868140017592237896456.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/hematite/08822610017700925651835.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/gold/09166690017578851702465.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/gold/02452390017661647222135.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/gold/09466410017700304531989.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/hematite/02894490017695584155029.jpg,hematite,2,train,Central_Equatoria
images/Central_Equatoria/chalcopyrite/03208310017691141456741.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/02510840017663379856070.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/00534000017684106462831.jpg,chalcopyrite,1,train,Central_Equatoria
images/Central_Equatoria/chalcopyrite/05938080017688444707191.jpg,chalcopyrite,1,train,Central_Equatoria
images/Central_Equatoria/chalcopyrite/09356550017698739887277.jpg,chalcopyrite,1,train,Central_Equatoria
images/Central_Equatoria/hematite/00932430017695786415200.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/gold/09519630017550256478634.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/gold/02756190017582161929614.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/gold/00525480017640944004012.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/08039760017671895177148.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/hematite/05564820017685018083418.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/gold/04530100017645840801174.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/hematite/07434280017689449139383.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/01031880017686381038897.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/04706130017667737979284.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/05684560017679823191244.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/09728390017698739727652.jpg,chalcopyrite,1,train,Central_Equatoria
images/Central_Equatoria/hematite/06548860017695641782968.jpg,hematite,2,train,Central_Equatoria
images/Central_Equatoria/gold/04106050017655014729785.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/gold/01883040017637661477381.jpg,gold,0,train,Kapoeta_East
